system:index,Ave_Wet,CLC_STATE,Den_ID,Fire_Cat,Prec_Tree,dist2build,used,.geo
00000000000000001c0c,-0.164006,2213,FP175Y,U,72,913.3328815908588,0.0,"{""type"":""Point"",""coordinates"":[-81.17023819730032,26.176097891187965]}"
00000000000000001c14,-0.022673,2213,FP175Y,U,54,464.9195503367719,0.0,"{""type"":""Point"",""coordinates"":[-81.15042322658756,26.172260814734475]}"
00000000000000001c18,-0.274034,2213,FP175Y,U,18,833.2974716545119,0.0,"{""type"":""Point"",""coordinates"":[-81.20031541397421,26.175835069629912]}"
00000000000000001bac,-0.256532,2221,FP175Y,U,63,2013.4255052014646,0.0,"{""type"":""Point"",""coordinates"":[-81.19772041120991,26.18641206643823]}"
00000000000000001bfe,-0.094093,2221,FP175Y,U,61,3651.6023429172214,0.0,"{""type"":""Point"",""coordinates"":[-81.18376322305396,26.200643469583657]}"
00000000000000001c01,-0.159707,2221,FP175Y,U,23,2604.90650279197,0.0,"{""type"":""Point"",""coordinates"":[-81.1943806078472,26.191548681559482]}"
00000000000000001bf0,-0.330066,2232,FP175Y,U,82,2255.3426502502384,0.0,"{""type"":""Point"",""coordinates"":[-81.2252787296426,26.187294886095607]}"
00000000000000001bd0,-0.190434,1500,FP175Y,U,53,1264.2995548372935,0.0,"{""type"":""Point"",""coordinates"":[-81.17240357419745,26.17919248887094]}"
00000000000000001bf4,-0.256532,1500,FP175Y,U,44,1666.5188545303945,0.0,"{""type"":""Point"",""coordinates"":[-81.19268207540912,26.182819729549344]}"
00000000000000001b62,0.067451,2120,FP175Z,C,11,52.49285585098829,0.0,"{""type"":""Point"",""coordinates"":[-81.14386492623461,26.16696959063029]}"
00000000000000001b63,-0.163836,2120,FP175Z,C,47,26.834330485904253,0.0,"{""type"":""Point"",""coordinates"":[-81.17241006275913,26.166718612346873]}"
00000000000000001b97,-0.163836,2120,FP175Z,C,15,42.74976596018171,0.0,"{""type"":""Point"",""coordinates"":[-81.1786980652818,26.16656303388134]}"
00000000000000001ba0,0.061899,2120,FP175Z,C,48,483.38962257594727,0.0,"{""type"":""Point"",""coordinates"":[-81.15888939857835,26.16272262275549]}"
00000000000000001b33,-0.327151,1311,FP175Z,D,62,1052.1687032987745,0.0,"{""type"":""Point"",""coordinates"":[-81.2061837306728,26.176871126628978]}"
00000000000000001b3d,-0.34942,1311,FP175Z,D,67,1628.2561082549478,0.0,"{""type"":""Point"",""coordinates"":[-81.22573972502272,26.181610797197568]}"
00000000000000001b4c,-0.09024,1311,FP175Z,D,89,1893.1656098766632,0.0,"{""type"":""Point"",""coordinates"":[-81.14961512707816,26.185156847798872]}"
00000000000000001b4e,-0.098477,1311,FP175Z,D,50,3237.6983400999193,0.0,"{""type"":""Point"",""coordinates"":[-81.15856852572362,26.197217709340613]}"
00000000000000001b50,-0.097001,1311,FP175Z,D,57,3240.7215351825976,0.0,"{""type"":""Point"",""coordinates"":[-81.14438423254595,26.197407448293305]}"
00000000000000001b5b,-0.097001,1311,FP175Z,D,57,2784.1275246152095,0.0,"{""type"":""Point"",""coordinates"":[-81.14455303847664,26.193288177368878]}"
00000000000000001b60,-0.098477,1311,FP175Z,D,61,2956.5806098071134,0.0,"{""type"":""Point"",""coordinates"":[-81.15119235727668,26.194742536608896]}"
00000000000000001b70,-0.161544,1311,FP175Z,D,66,2308.0992535320884,0.0,"{""type"":""Point"",""coordinates"":[-81.15353959718655,26.188877389284325]}"
00000000000000001b76,-0.349255,1311,FP175Z,D,84,1044.596534472693,0.0,"{""type"":""Point"",""coordinates"":[-81.21420562180124,26.176586000848257]}"
00000000000000001b79,-0.339896,1311,FP175Z,D,67,1224.0449484561484,0.0,"{""type"":""Point"",""coordinates"":[-81.23373489708918,26.177756830945352]}"
00000000000000001b34,-0.104498,1340,FP175Z,D,25,3507.043417569969,0.0,"{""type"":""Point"",""coordinates"":[-81.19988471883788,26.199985506972286]}"
00000000000000001b6f,-0.330066,1340,FP175Z,D,78,2009.1240783733178,0.0,"{""type"":""Point"",""coordinates"":[-81.22713226894318,26.185001594339578]}"
00000000000000001b75,-0.206408,1340,FP175Z,D,61,3152.156524716754,0.0,"{""type"":""Point"",""coordinates"":[-81.21630714534736,26.195582696023028]}"
00000000000000001b77,-0.094093,1340,FP175Z,D,3,3726.079330732416,0.0,"{""type"":""Point"",""coordinates"":[-81.1872272225154,26.20126202111835]}"
00000000000000001b2f,-0.060375,2110,FP175Z,D,26,3613.614902055788,0.0,"{""type"":""Point"",""coordinates"":[-81.16750126934578,26.20049748492446]}"
00000000000000001b35,-0.323295,2110,FP175Z,D,57,2064.018080162013,0.0,"{""type"":""Point"",""coordinates"":[-81.21804754332072,26.185723825827772]}"
00000000000000001b69,-0.146281,2110,FP175Z,D,55,3468.8337965554642,0.0,"{""type"":""Point"",""coordinates"":[-81.18055610345077,26.199042921710742]}"
00000000000000001b8e,-0.097001,2110,FP175Z,D,22,2848.8845848077176,0.0,"{""type"":""Point"",""coordinates"":[-81.14088728504784,26.19390138704126]}"
00000000000000001b94,-0.368808,2110,FP175Z,D,81,216.09759775667706,0.0,"{""type"":""Point"",""coordinates"":[-81.2026058487791,26.164608527315348]}"
00000000000000001b2e,-0.060471,2120,FP175Z,D,0,4349.339904078269,0.0,"{""type"":""Point"",""coordinates"":[-81.17740332612559,26.20701610131954]}"
00000000000000001b38,-0.060471,2120,FP175Z,D,34,3982.0796132777555,0.0,"{""type"":""Point"",""coordinates"":[-81.17221612965973,26.203741475032224]}"
00000000000000001b39,-0.060375,2120,FP175Z,D,28,4084.422910724644,0.0,"{""type"":""Point"",""coordinates"":[-81.16715955256676,26.20475144140052]}"
00000000000000001b3a,0.003048,2120,FP175Z,D,39,4649.544683898592,0.0,"{""type"":""Point"",""coordinates"":[-81.17189708404099,26.209788270688918]}"
00000000000000001b41,-0.179832,2120,FP175Z,D,0,3297.730848808916,0.0,"{""type"":""Point"",""coordinates"":[-81.20070621667239,26.198083933402774]}"
00000000000000001b43,-0.349255,2120,FP175Z,D,14,1468.027117970143,0.0,"{""type"":""Point"",""coordinates"":[-81.21551409843626,26.18039836231053]}"
00000000000000001b45,-0.122626,2120,FP175Z,D,47,3561.8127181592185,0.0,"{""type"":""Point"",""coordinates"":[-81.2010382054317,26.200459006914393]}"
00000000000000001b46,-0.029084,2120,FP175Z,D,1,4593.045656336158,0.0,"{""type"":""Point"",""coordinates"":[-81.18130712643976,26.209180590399495]}"
00000000000000001b48,-0.060375,2120,FP175Z,D,15,3634.9191989383407,0.0,"{""type"":""Point"",""coordinates"":[-81.16683578590877,26.200699955025712]}"
00000000000000001b4f,-0.029084,2120,FP175Z,D,25,5133.671054947602,0.0,"{""type"":""Point"",""coordinates"":[-81.18818667956353,26.21395867831769]}"
00000000000000001b51,-0.104498,2120,FP175Z,D,25,3668.4127640125744,0.0,"{""type"":""Point"",""coordinates"":[-81.19920651796815,26.201438662665694]}"
00000000000000001b57,-0.327151,2120,FP175Z,D,18,1590.8904720655426,0.0,"{""type"":""Point"",""coordinates"":[-81.20639100103494,26.1817384520009]}"
00000000000000001b59,-0.022673,2120,FP175Z,D,20,1318.9502321752116,0.0,"{""type"":""Point"",""coordinates"":[-81.14412935940436,26.180048297332267]}"
00000000000000001b5a,-0.042257,2120,FP175Z,D,16,5219.374794198273,0.0,"{""type"":""Point"",""coordinates"":[-81.19692458704178,26.21537229710943]}"
00000000000000001b6e,-0.179832,2120,FP175Z,D,2,3054.767251601248,0.0,"{""type"":""Point"",""coordinates"":[-81.20402576302924,26.195632011890144]}"
00000000000000001b73,-0.206408,2120,FP175Z,D,28,3666.1412009712617,0.0,"{""type"":""Point"",""coordinates"":[-81.21775648906099,26.20018367084869]}"
00000000000000001b7a,-0.330066,2120,FP175Z,D,53,2600.1936419175404,0.0,"{""type"":""Point"",""coordinates"":[-81.22976562223322,26.19028634803931]}"
00000000000000001b7c,0.003048,2120,FP175Z,D,18,5340.088442169066,0.0,"{""type"":""Point"",""coordinates"":[-81.17297952908162,26.215994738554375]}"
00000000000000001b83,-0.060471,2120,FP175Z,D,19,4271.272992786821,0.0,"{""type"":""Point"",""coordinates"":[-81.17069466605078,26.206410165807867]}"
00000000000000001b87,-0.122626,2120,FP175Z,D,1,4059.9316147326685,0.0,"{""type"":""Point"",""coordinates"":[-81.20056399339795,26.204968705078837]}"
00000000000000001b89,-0.159707,2120,FP175Z,D,12,3488.659857792835,0.0,"{""type"":""Point"",""coordinates"":[-81.19032906695764,26.19913789507615]}"
00000000000000001b8f,-0.330066,2120,FP175Z,D,47,1774.8358240043142,0.0,"{""type"":""Point"",""coordinates"":[-81.22644763069667,26.182905026890857]}"
00000000000000001b91,-0.106975,2120,FP175Z,D,3,3447.5801212935544,0.0,"{""type"":""Point"",""coordinates"":[-81.17774373126852,26.19886713810077]}"
00000000000000001b96,-0.060471,2120,FP175Z,D,4,3940.48716466886,0.0,"{""type"":""Point"",""coordinates"":[-81.17035742559663,26.20342993810872]}"
00000000000000001b98,-0.09024,2120,FP175Z,D,27,1999.7199734180015,0.0,"{""type"":""Point"",""coordinates"":[-81.14434061163473,26.186202096368312]}"
00000000000000001b99,-0.060375,2120,FP175Z,D,3,3506.479034632532,0.0,"{""type"":""Point"",""coordinates"":[-81.16741542140491,26.199529440428883]}"
00000000000000001b9b,0.003048,2120,FP175Z,D,32,5153.801620222024,0.0,"{""type"":""Point"",""coordinates"":[-81.17747396285348,26.214277084333027]}"
00000000000000001ba1,-0.022673,2120,FP175Z,D,11,1128.3497684892393,0.0,"{""type"":""Point"",""coordinates"":[-81.14695866354133,26.178279462955185]}"
00000000000000001ba2,-0.371446,2120,FP175Z,D,20,54.958011729633064,0.0,"{""type"":""Point"",""coordinates"":[-81.21186169715082,26.165980194867785]}"
00000000000000001ba3,-0.103159,2120,FP175Z,D,22,2780.2701979254166,0.0,"{""type"":""Point"",""coordinates"":[-81.16488724685927,26.193001863783763]}"
00000000000000001ba4,-0.368808,2120,FP175Z,D,35,32.034403915888724,0.0,"{""type"":""Point"",""coordinates"":[-81.20877777150687,26.166298451149537]}"
00000000000000001b90,-0.296922,1120,FP175Z,D,35,2042.8829477253485,0.0,"{""type"":""Point"",""coordinates"":[-81.20452609074889,26.18625912583338]}"
00000000000000001b9f,-0.077617,1120,FP175Z,D,67,5017.819341155965,0.0,"{""type"":""Point"",""coordinates"":[-81.21083793278659,26.212582610502373]}"
00000000000000001b42,-0.116208,2211,FP175Z,D,57,623.3247805592906,0.0,"{""type"":""Point"",""coordinates"":[-81.15452797352704,26.173623528636355]}"
00000000000000001b49,-0.116208,2211,FP175Z,D,85,595.4262653153093,0.0,"{""type"":""Point"",""coordinates"":[-81.15359881770102,26.17341834329026]}"
00000000000000001ba5,-0.330066,2211,FP175Z,D,85,2440.471988753547,0.0,"{""type"":""Point"",""coordinates"":[-81.2206420215904,26.189041143963788]}"
00000000000000001b31,-0.042326,2213,FP175Z,D,72,1760.5646924537555,0.0,"{""type"":""Point"",""coordinates"":[-81.13942987413272,26.184095839378777]}"
00000000000000001b84,-0.307727,2213,FP175Z,D,35,672.9382108532598,0.0,"{""type"":""Point"",""coordinates"":[-81.20189352541817,26.16053075488666]}"
00000000000000001b5f,-0.253617,2221,FP175Z,D,69,1114.3491860488832,0.0,"{""type"":""Point"",""coordinates"":[-81.19152109437113,26.15634961005576]}"
00000000000000001b88,-0.159707,2221,FP175Z,D,72,2580.2138985999577,0.0,"{""type"":""Point"",""coordinates"":[-81.19222871276929,26.191107839530385]}"
00000000000000001b8b,-0.296922,2221,FP175Z,D,30,1546.5621313954505,0.0,"{""type"":""Point"",""coordinates"":[-81.20284456879736,26.182007941234268]}"
00000000000000001b3c,-0.330066,2232,FP175Z,D,65,2315.8953916568557,0.0,"{""type"":""Point"",""coordinates"":[-81.22527481341932,26.1878417143264]}"
00000000000000001b32,-0.124125,1311,FP175Z,U,75,437.68998556077753,0.0,"{""type"":""Point"",""coordinates"":[-81.16873676234009,26.171760922170776]}"
00000000000000001b56,-0.103159,1311,FP175Z,U,82,2590.6010716589985,0.0,"{""type"":""Point"",""coordinates"":[-81.16067197297966,26.19132582429325]}"
00000000000000001b8c,-0.190434,1311,FP175Z,U,61,1306.8246930975745,0.0,"{""type"":""Point"",""coordinates"":[-81.17683020806368,26.17955913796523]}"
00000000000000001b36,-0.229641,2110,FP175Z,U,35,1355.301885559566,0.0,"{""type"":""Point"",""coordinates"":[-81.18092905114072,26.179952956181026]}"
00000000000000001b3e,-0.349255,2110,FP175Z,U,80,1188.560305590261,0.0,"{""type"":""Point"",""coordinates"":[-81.21727774214098,26.17780054285571]}"
00000000000000001b47,-0.196138,2110,FP175Z,U,8,2212.2031064816733,0.0,"{""type"":""Point"",""coordinates"":[-81.1913011231703,26.146327755006304]}"
00000000000000001b54,-0.233139,2110,FP175Z,U,43,851.070477551047,0.0,"{""type"":""Point"",""coordinates"":[-81.22445325801696,26.158341437351538]}"
00000000000000001b58,-0.225552,2110,FP175Z,U,35,221.06832958139287,0.0,"{""type"":""Point"",""coordinates"":[-81.18086348701743,26.16965750816819]}"
00000000000000001b64,-0.238322,2110,FP175Z,U,25,2235.7639953634366,0.0,"{""type"":""Point"",""coordinates"":[-81.19350045657318,26.145921421484303]}"
00000000000000001b30,-0.229641,2120,FP175Z,U,17,1202.97301012487,0.0,"{""type"":""Point"",""coordinates"":[-81.18230292560753,26.17857519918426]}"
00000000000000001b37,-0.231648,2120,FP175Z,U,10,2651.791846327736,0.0,"{""type"":""Point"",""coordinates"":[-81.18517728913208,26.142817243988045]}"
00000000000000001b3b,-0.302643,2120,FP175Z,U,53,3465.338582830018,0.0,"{""type"":""Point"",""coordinates"":[-81.19982364696915,26.135021086800876]}"
00000000000000001b40,0.100053,2120,FP175Z,U,16,1586.9002962661543,0.0,"{""type"":""Point"",""coordinates"":[-81.15858285856574,26.15274115099918]}"
00000000000000001b4a,-0.106975,2120,FP175Z,U,1,2601.0554634701734,0.0,"{""type"":""Point"",""coordinates"":[-81.17518853358811,26.1912550960659]}"
00000000000000001b4d,-0.226689,2120,FP175Z,U,16,1706.7436853938875,0.0,"{""type"":""Point"",""coordinates"":[-81.18754582084212,26.183032693708814]}"
00000000000000001b66,-0.226689,2120,FP175Z,U,8,1975.5074680514053,0.0,"{""type"":""Point"",""coordinates"":[-81.1822044858946,26.18554956347313]}"
00000000000000001b67,-0.106975,2120,FP175Z,U,29,2881.035288016571,0.0,"{""type"":""Point"",""coordinates"":[-81.17322494665622,26.193798854738205]}"
00000000000000001b68,0.040659,2120,FP175Z,U,13,2845.126611227897,0.0,"{""type"":""Point"",""coordinates"":[-81.16335958841121,26.14134210170338]}"
00000000000000001b72,0.100053,2120,FP175Z,U,28,2313.428559966963,0.0,"{""type"":""Point"",""coordinates"":[-81.15166621605127,26.14628529129261]}"
00000000000000001b7b,0.040659,2120,FP175Z,U,25,2490.216821744697,0.0,"{""type"":""Point"",""coordinates"":[-81.16250990374898,26.144561272372226]}"
00000000000000001b7d,0.040659,2120,FP175Z,U,15,2950.868257796398,0.0,"{""type"":""Point"",""coordinates"":[-81.16707270919743,26.14035624489967]}"
00000000000000001b7f,-0.20178,2120,FP175Z,U,23,2443.9547357061497,0.0,"{""type"":""Point"",""coordinates"":[-81.176845701632,26.189823261493835]}"
00000000000000001b81,-0.196138,2120,FP175Z,U,69,2192.036722604761,0.0,"{""type"":""Point"",""coordinates"":[-81.18877433255683,26.146936182567185]}"
00000000000000001b8a,-0.025612,2120,FP175Z,U,19,3684.8468334089102,0.0,"{""type"":""Point"",""coordinates"":[-81.1686522513288,26.133711800340212]}"
00000000000000001b8d,-0.05435,2120,FP175Z,U,36,1494.5754957315867,0.0,"{""type"":""Point"",""coordinates"":[-81.17566832518634,26.15338917107999]}"
00000000000000001b92,0.057509,2120,FP175Z,U,0,5695.967571249871,0.0,"{""type"":""Point"",""coordinates"":[-81.18444315713802,26.21908661166699]}"
00000000000000001b95,-0.05435,2120,FP175Z,U,21,1557.4857986640486,0.0,"{""type"":""Point"",""coordinates"":[-81.1773858391803,26.152808865135654]}"
00000000000000001b9c,-0.106975,2120,FP175Z,U,3,3007.964391958141,0.0,"{""type"":""Point"",""coordinates"":[-81.17397185437254,26.19493193817394]}"
00000000000000001b5c,-0.368808,4200,FP175Z,U,38,27.54190718337137,0.0,"{""type"":""Point"",""coordinates"":[-81.20688232371377,26.167399317439703]}"
00000000000000001b6b,-0.233139,22131,FP175Z,U,76,993.689701617242,0.0,"{""type"":""Point"",""coordinates"":[-81.23078288527469,26.15689265787104]}"
00000000000000001b9a,-0.164644,22131,FP175Z,U,80,1318.0724127846904,0.0,"{""type"":""Point"",""coordinates"":[-81.22888501521324,26.15402261715789]}"
00000000000000001b6d,-0.293241,2200,FP175Z,U,66,117.87983878445952,0.0,"{""type"":""Point"",""coordinates"":[-81.19665798298728,26.169063082663097]}"
00000000000000001b74,-0.279553,2200,FP175Z,U,93,3506.3525941694215,0.0,"{""type"":""Point"",""coordinates"":[-81.18659521090687,26.135088127131556]}"
00000000000000001b82,-0.277705,2200,FP175Z,U,79,2044.2067302341968,0.0,"{""type"":""Point"",""coordinates"":[-81.20563144526866,26.148033650759608]}"
00000000000000001b5e,-0.031122,2211,FP175Z,U,60,1202.9504783093603,0.0,"{""type"":""Point"",""coordinates"":[-81.1624763367212,26.15618360744027]}"
00000000000000001b65,-0.201529,2211,FP175Z,U,44,697.6266166726499,0.0,"{""type"":""Point"",""coordinates"":[-81.18305455313987,26.160470773434373]}"
00000000000000001b71,-0.34942,2211,FP175Z,U,45,793.8680621164558,0.0,"{""type"":""Point"",""coordinates"":[-81.22675833215678,26.17403435543624]}"
00000000000000001b80,-0.371446,2211,FP175Z,U,69,93.28626815554031,0.0,"{""type"":""Point"",""coordinates"":[-81.21975773566477,26.1678553501944]}"
00000000000000001b86,-0.349255,2211,FP175Z,U,64,1213.8631104372414,0.0,"{""type"":""Point"",""coordinates"":[-81.21672185886555,26.178056863790594]}"
00000000000000001b93,0.061899,2211,FP175Z,U,25,1088.3129362473885,0.0,"{""type"":""Point"",""coordinates"":[-81.16030240352775,26.157225908843266]}"
00000000000000001b3f,-0.190434,2213,FP175Z,U,77,819.1031494090006,0.0,"{""type"":""Point"",""coordinates"":[-81.1767192520524,26.175157790265608]}"
00000000000000001b4b,0.212958,2213,FP175Z,U,20,537.6869516253466,0.0,"{""type"":""Point"",""coordinates"":[-81.13832638969372,26.162506288898822]}"
00000000000000001b52,-0.302643,2213,FP175Z,U,65,3284.3811150630345,0.0,"{""type"":""Point"",""coordinates"":[-81.19298332860987,26.13646470929905]}"
00000000000000001b53,-0.20178,2213,FP175Z,U,84,1510.7365106272082,0.0,"{""type"":""Point"",""coordinates"":[-81.17702671884346,26.18139658238042]}"
00000000000000001b55,-0.164006,2213,FP175Z,U,65,999.2317460530754,0.0,"{""type"":""Point"",""coordinates"":[-81.16496891678517,26.176910816253553]}"
00000000000000001b5d,0.040659,2213,FP175Z,U,64,2635.992638409465,0.0,"{""type"":""Point"",""coordinates"":[-81.16846723086522,26.143191845008904]}"
00000000000000001b61,-0.226689,2213,FP175Z,U,43,1834.987887716538,0.0,"{""type"":""Point"",""coordinates"":[-81.1807221380921,26.18429194637819]}"
00000000000000001b6a,0.0025,2213,FP175Z,U,80,2038.61958040357,0.0,"{""type"":""Point"",""coordinates"":[-81.1711218852876,26.14851803236171]}"
00000000000000001b6c,-0.084081,2213,FP175Z,U,57,608.04601345715,0.0,"{""type"":""Point"",""coordinates"":[-81.178302746873,26.16137316995678]}"
00000000000000001b78,-0.302643,2213,FP175Z,U,64,3377.8922361506297,0.0,"{""type"":""Point"",""coordinates"":[-81.19183004398118,26.135708759748642]}"
00000000000000001b85,-0.283464,2213,FP175Z,U,40,2617.462576750123,0.0,"{""type"":""Point"",""coordinates"":[-81.2107370974055,26.142714892062372]}"
00000000000000001b9d,-0.302643,2213,FP175Z,U,77,3466.5682168142685,0.0,"{""type"":""Point"",""coordinates"":[-81.19222592668697,26.13487006329217]}"
00000000000000001b9e,-0.096559,2213,FP175Z,U,28,3827.8709492399994,0.0,"{""type"":""Point"",""coordinates"":[-81.18012064633406,26.132290514747087]}"
00000000000000001b44,-0.229641,2221,FP175Z,U,60,1073.9106899392625,0.0,"{""type"":""Point"",""coordinates"":[-81.18576331551118,26.17733369830345]}"
00000000000000001ba6,-0.229641,2221,FP175Z,U,71,880.8959376662482,1.0,"{""type"":""Point"",""coordinates"":[-81.18577048657694,26.175590127996774]}"
00000000000000001b7e,-0.327151,2230,FP175Z,U,63,566.0717533669383,0.0,"{""type"":""Point"",""coordinates"":[-81.20114059022937,26.17328356946494]}"
00000000000000001acd,-0.38272,1311,FP178X,A,74,1389.8898040724735,0.0,"{""type"":""Point"",""coordinates"":[-81.2800965816809,26.136299300126367]}"
00000000000000001ace,-0.242317,1311,FP178X,A,63,626.702939485677,0.0,"{""type"":""Point"",""coordinates"":[-81.27412340751833,26.149300103789308]}"
00000000000000001acf,-0.472953,1311,FP178X,A,42,581.1072331127953,0.0,"{""type"":""Point"",""coordinates"":[-81.30316144130732,26.149439132241753]}"
00000000000000001ad4,-0.486924,1311,FP178X,A,73,1731.438024211724,0.0,"{""type"":""Point"",""coordinates"":[-81.30513075734314,26.139009475824317]}"
00000000000000001ada,-0.421686,1311,FP178X,A,76,1467.928451236177,0.0,"{""type"":""Point"",""coordinates"":[-81.28276109176376,26.14162339195701]}"
00000000000000001ae0,-0.60975,1311,FP178X,A,42,2938.6462969824224,0.0,"{""type"":""Point"",""coordinates"":[-81.29822063791556,26.128181584393946]}"
00000000000000001ae3,-0.38272,1311,FP178X,A,85,790.1117869378597,0.0,"{""type"":""Point"",""coordinates"":[-81.27414591018726,26.137673323663094]}"
00000000000000001ae5,-0.38272,1311,FP178X,A,73,1252.5114813526316,0.0,"{""type"":""Point"",""coordinates"":[-81.27870442155277,26.13346478600196]}"
000000000000000014ad,-0.369915,2110,FP178X,A,33,332.6279834511217,0.0,"{""type"":""Point"",""coordinates"":[-81.33609827068955,26.15140542385396]}"
000000000000000014b0,-0.438912,2110,FP178X,A,57,223.71355880757127,0.0,"{""type"":""Point"",""coordinates"":[-81.34242609389506,26.149951751602256]}"
00000000000000001adb,-0.295656,2110,FP178X,A,65,48.96013138664907,0.0,"{""type"":""Point"",""coordinates"":[-81.28995370945168,26.154472892547307]}"
00000000000000001aea,-0.490728,2110,FP178X,A,79,109.82940704279814,0.0,"{""type"":""Point"",""coordinates"":[-81.31354212838207,26.15361220410882]}"
00000000000000001af7,-0.421686,2110,FP178X,A,13,988.1947962896842,0.0,"{""type"":""Point"",""coordinates"":[-81.28902872661159,26.14591383032075]}"
000000000000000014b9,-0.442644,2120,FP178X,A,4,1479.0011813033489,0.0,"{""type"":""Point"",""coordinates"":[-81.31726791505204,26.141112286550317]}"
000000000000000014be,-0.38821,2120,FP178X,A,9,418.0417283074257,0.0,"{""type"":""Point"",""coordinates"":[-81.34052562238729,26.147083201827876]}"
00000000000000001ab2,-0.551994,2120,FP178X,A,3,2935.2091448893534,0.0,"{""type"":""Point"",""coordinates"":[-81.31144317072506,26.128104315062924]}"
00000000000000001aba,-0.486924,2120,FP178X,A,24,1691.0086666315042,0.0,"{""type"":""Point"",""coordinates"":[-81.30293692134263,26.13941749947021]}"
00000000000000001ac5,-0.551994,2120,FP178X,A,1,2780.309838691489,0.0,"{""type"":""Point"",""coordinates"":[-81.30460964206276,26.12955321283344]}"
00000000000000001ad8,-0.38272,2120,FP178X,A,10,884.4523977510377,0.0,"{""type"":""Point"",""coordinates"":[-81.27499247964204,26.13445351252589]}"
00000000000000001ae8,-0.498432,2120,FP178X,A,30,1620.743465415694,0.0,"{""type"":""Point"",""coordinates"":[-81.30040592156092,26.140032372571728]}"
00000000000000001afe,-0.551994,2120,FP178X,A,11,2959.9287555037313,0.0,"{""type"":""Point"",""coordinates"":[-81.30385077513102,26.127959163120444]}"
00000000000000001aae,-0.532111,2211,FP178X,A,49,2080.940348910248,0.0,"{""type"":""Point"",""coordinates"":[-81.29681015423826,26.135911752121263]}"
00000000000000001ab4,-0.219757,2211,FP178X,A,58,377.35914099394887,0.0,"{""type"":""Point"",""coordinates"":[-81.27022689789466,26.14585619999893]}"
00000000000000001ad5,-0.44555,2211,FP178X,A,18,143.90935134203488,0.0,"{""type"":""Point"",""coordinates"":[-81.29469937845964,26.15356682965377]}"
00000000000000001aee,-0.503507,2211,FP178X,A,9,1422.5339576580432,0.0,"{""type"":""Point"",""coordinates"":[-81.28027755767263,26.126823637746064]}"
00000000000000001af1,-0.421686,2211,FP178X,A,76,926.8261915839558,0.0,"{""type"":""Point"",""coordinates"":[-81.28730689995177,26.146490991099895]}"
00000000000000001af5,-0.242317,2211,FP178X,A,70,513.8275104483118,0.0,"{""type"":""Point"",""coordinates"":[-81.27195059674692,26.150339601709398]}"
000000000000000014ba,-0.391976,2221,FP178X,A,78,2072.035615651709,0.0,"{""type"":""Point"",""coordinates"":[-81.32236817137297,26.135789609819422]}"
00000000000000001ae2,-0.551994,1500,FP178X,A,34,2867.97095327153,0.0,"{""type"":""Point"",""coordinates"":[-81.3034507500376,26.12879817125548]}"
00000000000000001aff,-0.612648,1500,FP178X,A,72,2574.929453526952,0.0,"{""type"":""Point"",""coordinates"":[-81.29173887605664,26.125389010711487]}"
00000000000000001aca,-0.345765,1311,FP178X,U,94,1062.3276972627734,0.0,"{""type"":""Point"",""coordinates"":[-81.25579535639876,26.17317441750039]}"
00000000000000001ade,-0.364361,1311,FP178X,U,78,145.68924383899494,0.0,"{""type"":""Point"",""coordinates"":[-81.26521339597026,26.18199616704401]}"
00000000000000001afa,-0.33981,1311,FP178X,U,69,1042.1477476128744,0.0,"{""type"":""Point"",""coordinates"":[-81.25601245680674,26.179328022401897]}"
000000000000000014b6,-0.493183,1840,FP178X,U,26,0.0,0.0,"{""type"":""Point"",""coordinates"":[-81.34539776011219,26.170813483974772]}"
000000000000000014aa,-0.6063,2110,FP178X,U,97,783.1657958733362,0.0,"{""type"":""Point"",""coordinates"":[-81.33740679707813,26.1746736204385]}"
000000000000000014b3,-0.537736,2110,FP178X,U,70,1623.496191197213,0.0,"{""type"":""Point"",""coordinates"":[-81.3294417935323,26.193252554687778]}"
000000000000000014bc,-0.630936,2110,FP178X,U,92,711.5713210222807,0.0,"{""type"":""Point"",""coordinates"":[-81.33811588762386,26.175967291992137]}"
00000000000000001aa7,-0.237744,2110,FP178X,U,83,2769.8997577315213,0.0,"{""type"":""Point"",""coordinates"":[-81.2890978253947,26.20011625446831]}"
00000000000000001ab1,-0.168559,2110,FP178X,U,71,2585.1750811462166,0.0,"{""type"":""Point"",""coordinates"":[-81.28358962033288,26.202892691358272]}"
00000000000000001ae1,-0.293131,2110,FP178X,U,69,3348.4535392867806,0.0,"{""type"":""Point"",""coordinates"":[-81.29891558760431,26.19435458507353]}"
00000000000000001af4,-0.17771,2110,FP178X,U,89,3953.86169691306,0.0,"{""type"":""Point"",""coordinates"":[-81.2961487192889,26.212185710521304]}"
00000000000000001af8,-0.237744,2110,FP178X,U,69,1972.535532516846,0.0,"{""type"":""Point"",""coordinates"":[-81.28204896730963,26.19653557993615]}"
000000000000000014a7,-0.621792,2120,FP178X,U,50,1608.6686739405761,0.0,"{""type"":""Point"",""coordinates"":[-81.31784264453108,26.169953636701337]}"
000000000000000014a8,-0.58984,2120,FP178X,U,18,1557.4240568627315,0.0,"{""type"":""Point"",""coordinates"":[-81.32971408212019,26.178792595739832]}"
000000000000000014ac,-0.612522,2120,FP178X,U,36,1799.8963202568332,0.0,"{""type"":""Point"",""coordinates"":[-81.32718070251684,26.173469122027967]}"
