CatID,Used,Age,Fire_Cat,HR_Area,Ave_Wet,Prec_Tree,dist2build,Veg_Class
162,0,3,U,2759400,0.011573,73,2638.43117,Wetland
162,0,3,U,2766599.997,-0.06386,60,995.3074337,Wetland
162,0,3,U,1.62E+08,-0.378688,62,9219.126186,Wetland
162,0,3,A,2759400,0.004653,65,3217.035959,Wetland
162,0,3,U,5475600.001,0.025887,80,1803.852302,Wetland
162,0,3,U,1484100,-0.000882,62,2427.646558,Wetland
162,0,3,U,1.62E+08,0.080916,63,3255.752476,Wetland
162,0,3,U,2759400,0.025887,18,1763.702529,Wetland
162,0,3,B,2766599.997,-0.421162,62,11799.9672,Wetland
162,0,3,B,1.62E+08,-0.621198,75,11413.44901,Wetland
162,0,3,A,1484100,0.060846,42,2139.375991,Wetland
162,0,3,A,5475600.001,0.140492,40,3023.649791,Wetland
162,0,3,U,1.62E+08,-0.01652,96,7677.625085,Wetland
162,0,3,U,2759400,0.055082,83,1239.394607,Wetland
162,0,3,U,5475600.001,0.027432,69,8116.016362,Wetland
162,0,3,C,1484100,0.002229,76,10710.18473,Wetland
162,0,3,C,5475600.001,0.018081,48,9136.509928,Wetland
162,0,3,B,1484100,-0.377205,80,7855.038014,Wetland
162,0,3,A,2766599.997,-0.055895,49,6350.430522,Wetland
162,0,3,A,1.62E+08,0.172295,69,3987.760386,Wetland
162,0,3,U,1484100,-0.018288,62,748.0284577,Wetland
162,0,3,U,2759400,-0.006096,70,516.2584366,Wetland
162,0,3,U,2766599.997,0.004198,86,8848.060843,Wetland
162,0,3,U,5475600.001,-0.018288,22,1302.102823,Wetland
162,0,3,U,1.62E+08,0.156043,64,2242.163697,Wetland
162,0,3,U,5475600.001,0.004198,92,8784.809571,Wetland
162,0,3,U,1.62E+08,-0.036842,67,4842.908785,Wetland
162,0,3,A,2766599.997,0.131155,70,6661.580149,Wetland
162,0,3,A,5475600.001,0.110709,65,2495.127687,Wetland
162,0,3,U,2759400,0.058126,88,4390.504009,Wetland
162,0,3,C,1.62E+08,-0.011938,85,11018.39738,Wetland
162,0,3,A,1484100,0.058108,45,7847.278444,Wetland
162,0,3,A,2759400,0.06069,76,321.3300391,Wetland
162,0,3,U,2766599.997,0.026102,68,2642.205013,Wetland
162,0,3,U,5475600.001,0.049612,81,4152.994145,Wetland
162,0,3,U,2766599.997,-0.05163,87,8161.637798,Wetland
162,0,3,A,1.62E+08,0,24,7908.084759,Wetland
162,0,3,B,2766599.997,-0.163821,69,6923.172677,Wetland
162,0,3,C,5475600.001,-0.079563,86,10526.02703,Wetland
162,0,3,U,1.62E+08,0.189398,63,3015.841789,Wetland
162,0,3,U,5475600.001,-0.021336,71,4731.772705,Wetland
162,0,3,A,1484100,0.080916,28,2401.49281,Wetland
162,0,3,A,2766599.997,0.204216,52,3101.358204,Wetland
162,1,4,B,1.70E+08,0.144659,73,3335.396588,Wetland
162,0,4,U,1.70E+08,0.145527,85,2827.339851,Wetland
162,0,4,A,1.70E+08,-0.573024,55,11149.26472,Wetland
162,0,4,C,1.70E+08,0.007192,66,6371.238707,Wetland
162,0,4,B,1.70E+08,0.174398,47,4097.776949,Wetland
162,0,4,B,1.70E+08,0.126787,14,2426.854646,Wetland
162,0,4,U,1.70E+08,0.058126,78,4207.447653,Wetland
162,0,4,B,1.70E+08,0.140492,39,3100.270025,Wetland
162,0,4,U,1.70E+08,-0.010719,25,6579.020941,Wetland
162,0,4,U,1.70E+08,0.033259,41,787.4756151,Wetland
162,0,4,U,1.70E+08,0.041936,72,702.856964,Wetland
162,0,4,D,1.70E+08,0.018937,82,7770.398449,Wetland
162,0,4,U,1.70E+08,0.003322,69,400.1536328,Wetland
162,0,4,U,1.70E+08,-0.079013,61,585.2119768,Wetland
162,0,4,U,1.70E+08,0.156043,42,2785.5351,Wetland
162,0,4,C,1.70E+08,-0.304717,55,8805.901115,Wetland
162,0,4,U,1.70E+08,0.051816,64,3427.474921,Wetland
162,0,4,U,1.70E+08,-0.124968,73,6184.255761,Wetland
162,0,4,U,1.70E+08,-0.03318,77,6835.477783,Wetland
162,0,4,U,1.70E+08,-0.214337,73,6843.104473,Wetland
162,0,4,D,1.70E+08,-0.230697,62,10469.31766,Wetland
162,0,4,U,1.70E+08,0.143908,21,1846.688175,Wetland
162,0,4,U,1.70E+08,0.150024,31,2768.598358,Wetland
162,0,4,B,1.70E+08,0.169905,80,5379.522678,Wetland
162,0,4,U,1.70E+08,-0.006096,66,807.1874923,Wetland
162,0,4,D,1.70E+08,-0.22799,81,9364.372239,Wetland
162,0,4,A,1.70E+08,-0.06014,62,4704.776768,Wetland
162,0,4,C,1.70E+08,-0.125262,76,7819.297274,Wetland
162,0,4,D,1.70E+08,-0.313342,79,8712.265046,Wetland
162,0,4,U,1.70E+08,0.098267,29,3150.650737,Wetland
162,0,4,B,1.70E+08,0.126364,46,2230.796907,Wetland
162,0,4,B,1.70E+08,0.06069,72,758.9421277,Wetland
162,0,4,C,1.70E+08,-0.377205,43,7790.757978,Wetland
162,0,4,U,1.70E+08,0.147243,75,2612.835189,Wetland
162,0,4,A,1.70E+08,-0.025814,43,2609.607259,Wetland
162,0,4,A,1.70E+08,0.072604,32,7703.119046,Wetland
162,0,4,U,1.70E+08,-0.245211,45,9739.615174,Wetland
162,0,4,U,1.70E+08,0.165086,57,4433.474456,Wetland
162,0,4,U,1.70E+08,0.150024,23,2319.868956,Wetland
162,0,4,C,1.70E+08,-0.377205,83,7603.686605,Wetland
162,0,4,A,1.70E+08,-0.069652,54,8290.914488,Wetland
162,0,4,U,1.70E+08,0.070546,72,1416.212207,Wetland
162,0,4,U,1.70E+08,0.165086,57,4374.439207,Wetland
162,0,4,C,1.70E+08,0.039141,75,6571.575256,Wetland
162,0,4,B,1.70E+08,0.140208,69,2177.922866,Wetland
162,0,4,U,1.70E+08,0.129091,37,3958.371746,Wetland
162,0,4,B,1.70E+08,0.191045,55,5158.395583,Wetland
162,0,4,U,1.70E+08,-0.124968,95,5820.487184,Wetland
162,0,4,U,1.70E+08,0.04654,86,5519.408016,Wetland
162,0,4,U,1.70E+08,0.070546,57,1677.452931,Wetland
162,0,4,U,1.70E+08,-0.124968,78,6306.151176,Wetland
162,0,4,D,1.70E+08,-0.278617,76,8849.205405,Wetland
162,0,5,C,96500000,0.082296,71,1169.07877,Wetland
162,0,5,C,96500000,0.150024,31,3090.771895,Wetland
162,0,5,C,96500000,0.145527,57,3104.519297,Wetland
162,0,5,C,96500000,-0.067056,89,8275.904975,Wetland
162,0,5,C,96500000,0.156043,25,2771.281084,Wetland
162,0,5,U,96500000,0.058126,67,4831.110595,Wetland
162,0,5,C,96500000,0.124968,49,3560.353029,Wetland
162,0,5,U,96500000,-0.053747,80,9631.902069,Wetland
162,0,5,C,96500000,-0.121982,84,9241.284306,Wetland
162,0,5,C,96500000,-0.067056,91,8615.178945,Wetland
162,0,5,D,96500000,-0.107978,92,10750.26693,Wetland
162,0,5,U,96500000,0.046899,75,1425.853514,Wetland
162,0,5,U,96500000,-0.052379,80,3017.004447,Wetland
162,0,5,C,96500000,0.150024,61,3051.493662,Wetland
162,0,5,C,96500000,-0.029188,58,7224.775358,Wetland
162,0,5,C,96500000,0.04654,78,5128.274657,Wetland
162,0,5,C,96500000,0.204216,74,3232.432781,Wetland
162,0,5,U,96500000,0.018331,79,9986.338562,Wetland
162,0,5,C,96500000,0.152313,73,3169.420883,Wetland
162,0,5,D,96500000,0.000707,69,11411.76786,Wetland
162,0,5,U,96500000,-0.012192,70,9007.537436,Wetland
162,0,5,C,96500000,0.147243,77,2499.769676,Wetland
162,0,5,C,96500000,-0.313342,73,8204.846011,Wetland
162,0,5,A,96500000,-0.021497,71,2793.42898,Wetland
162,0,5,U,96500000,-0.041525,39,2959.643253,Wetland
162,0,5,C,96500000,-0.22799,80,8951.761448,Wetland
162,0,5,C,96500000,0.122638,71,2112.059707,Wetland
162,0,5,C,96500000,-0.071093,71,6062.585669,Wetland
162,0,5,C,96500000,0.13281,80,1700.142624,Wetland
162,0,5,U,96500000,0.042083,70,4214.574085,Wetland
162,0,5,C,96500000,0.140208,61,1732.136442,Wetland
162,0,5,C,96500000,-0.100584,48,8578.740254,Wetland
162,0,5,C,96500000,-0.22799,77,8906.348964,Wetland
162,0,5,B,96500000,-0.079563,79,10034.99308,Wetland
162,0,5,C,96500000,0.170781,83,4907.996042,Wetland
162,0,5,D,96500000,-0.240362,69,10068.52689,Wetland
162,0,5,C,96500000,-0.121982,72,9256.472217,Wetland
162,1,6,C,90300000,0.169905,82,5115.251331,Wetland
162,0,6,C,90300000,0.147243,39,2710.888499,Wetland
162,0,6,U,90300000,0.004653,23,3177.104708,Wetland
162,0,6,C,90300000,0.126364,71,1903.504036,Wetland
162,0,6,C,90300000,0.122638,78,2382.390946,Wetland
162,0,6,C,90300000,-0.071093,81,6090.571273,Wetland
162,0,6,A,90300000,-0.021497,86,2876.669327,Wetland
162,0,6,D,90300000,-0.190263,88,9979.792573,Wetland
162,0,6,C,90300000,-0.006096,37,441.3407081,Wetland
162,0,6,C,90300000,-0.083577,74,7756.312579,Wetland
162,0,6,U,90300000,0.058126,73,3863.368926,Wetland
162,0,6,C,90300000,0.143908,74,1633.712929,Wetland
162,0,6,C,90300000,0.055082,62,699.6032281,Wetland
162,0,6,C,90300000,0.082296,65,790.5023765,Wetland
162,0,6,C,90300000,0.169905,94,5769.380286,Wetland
162,0,6,U,90300000,-0.056168,64,2902.970467,Wetland
162,0,6,C,90300000,0.170781,94,3989.974116,Wetland
162,0,6,C,90300000,-0.228409,81,8391.542469,Wetland
162,0,6,C,90300000,-0.228409,91,8617.194063,Wetland
162,0,6,U,90300000,-0.025814,59,2236.229156,Wetland
162,0,6,C,90300000,0.189398,69,3694.711925,Wetland
162,0,6,C,90300000,0.150024,38,2200.778079,Wetland
162,0,6,C,90300000,-0.18641,70,9336.135957,Wetland
162,0,6,D,90300000,-0.192474,26,9488.56423,Wetland
162,0,6,C,90300000,0.140208,97,2444.760225,Wetland
162,0,6,C,90300000,-0.18641,60,9028.380828,Wetland
162,0,6,C,90300000,0.06069,78,66.43111979,Wetland
162,0,6,C,90300000,-0.124968,80,6342.930963,Wetland
162,0,6,C,90300000,0.152313,70,3875.034433,Wetland
162,0,6,C,90300000,0.169905,79,5119.101762,Wetland
162,0,6,C,90300000,0.140208,47,2302.365469,Wetland
162,0,6,D,90300000,-0.190263,58,9150.659873,Wetland
162,0,6,C,90300000,-0.067056,85,8077.695881,Wetland
162,0,6,C,90300000,-0.126257,59,6967.836348,Wetland
162,0,6,C,90300000,0.082296,78,964.3864179,Wetland
162,0,6,U,90300000,0.046899,78,1218.915994,Wetland
162,0,6,U,90300000,0.051816,58,3371.777448,Wetland
162,0,6,C,90300000,0.055082,79,1406.627069,Wetland
162,0,6,D,90300000,-0.240362,70,10328.77773,Wetland
162,0,6,C,90300000,0.06069,31,422.6847894,Wetland
162,0,6,C,90300000,0.156043,69,2636.012312,Wetland
162,0,6,C,90300000,-0.029188,53,7345.582354,Wetland
162,0,6,C,90300000,-0.083577,70,7875.197423,Wetland
162,0,6,C,90300000,0.082296,70,356.9577806,Wetland
162,0,6,U,90300000,0.049612,77,4836.628154,Wetland
162,0,6,C,90300000,0.018937,46,7712.425797,Wetland
162,0,7,U,2.13E+08,-0.06386,78,833.2371042,Wetland
162,0,7,A,2.13E+08,-0.121982,63,9880.878091,Wetland
162,0,7,B,2.13E+08,-0.595896,64,12647.65549,Wetland
162,0,7,A,2.13E+08,-0.245211,84,9136.367183,Wetland
162,0,7,A,2.13E+08,-0.285019,84,9900.840043,Wetland
162,0,7,A,2.13E+08,0.119991,54,4579.39836,Wetland
162,0,7,D,2.13E+08,0.051816,70,2635.184989,Wetland
162,0,7,B,2.13E+08,-0.359841,77,12687.39473,Wetland
162,0,7,A,2.13E+08,0.073055,80,6865.616935,Wetland
162,0,7,A,2.13E+08,0.102938,44,6431.800307,Wetland
162,0,7,B,2.13E+08,-0.573024,63,11085.01944,Wetland
162,0,7,A,2.13E+08,0.003322,73,180.9796427,Wetland
162,0,7,C,2.13E+08,-0.025814,58,2623.480156,Wetland
162,0,7,A,2.13E+08,0.051816,48,2061.585241,Wetland
162,0,7,C,2.13E+08,0.049612,92,4543.576137,Wetland
162,0,7,U,2.13E+08,-0.053747,71,9208.76829,Wetland
162,0,7,A,2.13E+08,-0.100584,54,8219.748177,Wetland
162,0,7,A,2.13E+08,0.126405,79,1870.7744,Wetland
162,0,7,A,2.13E+08,0.02157,50,6835.277941,Wetland
162,0,7,D,2.13E+08,-0.048974,70,6211.24711,Wetland
162,0,7,A,2.13E+08,-0.029845,55,8120.69262,Wetland
162,0,7,A,2.13E+08,0.019887,70,4555.281958,Wetland
162,0,7,A,2.13E+08,0.06069,72,277.4599229,Wetland
162,0,7,A,2.13E+08,0.126405,87,2464.84568,Wetland
162,0,7,A,2.13E+08,0.042672,73,608.9262727,Wetland
162,0,7,A,2.13E+08,0.012261,67,9855.409597,Wetland
162,0,7,A,2.13E+08,-0.22799,19,9466.982653,Wetland
162,0,7,A,2.13E+08,0.140208,68,5850.721146,Wetland
162,0,7,A,2.13E+08,0.073055,79,6637.190114,Wetland
162,0,7,B,2.13E+08,-0.359841,38,13533.0381,Wetland
162,0,7,A,2.13E+08,-0.621198,42,11229.87919,Wetland
162,0,7,D,2.13E+08,-0.048974,82,6656.627252,Wetland
162,0,7,A,2.13E+08,0.189398,46,3288.349094,Wetland
162,0,7,U,2.13E+08,-0.056168,37,2638.814103,Wetland
162,0,7,B,2.13E+08,-0.240362,69,10043.92636,Wetland
162,0,7,A,2.13E+08,0.051816,57,2315.641299,Wetland
162,0,7,A,2.13E+08,0.041936,55,1197.327661,Wetland
162,0,7,B,2.13E+08,-0.484632,65,13505.75406,Wetland
162,0,7,A,2.13E+08,0.156043,39,2680.267096,Wetland
162,0,7,A,2.13E+08,0.073055,50,6466.396828,Wetland
162,0,7,C,2.13E+08,-0.04644,65,3702.672593,Wetland
162,0,7,A,2.13E+08,-0.011938,65,10303.18362,Wetland
162,0,7,B,2.13E+08,-0.595896,46,12713.11039,Wetland
162,0,7,A,2.13E+08,0.126364,39,2084.237779,Wetland
162,0,7,A,2.13E+08,-0.245211,76,9072.529309,Wetland
162,0,7,A,2.13E+08,0.09144,57,6958.605321,Wetland
162,0,7,A,2.13E+08,0.05611,65,1421.610434,Wetland
162,0,9,C,1.51E+08,0.122638,55,1918.584288,Wetland
162,0,9,A,1.51E+08,-0.126257,81,7689.622136,Wetland
162,0,9,C,1.51E+08,0.159347,85,4423.809919,Wetland
162,0,9,U,1.51E+08,-0.05163,86,7724.420112,Wetland
162,0,9,C,1.51E+08,-0.029188,65,7314.50885,Wetland
162,0,9,C,1.51E+08,0.191045,41,5151.581043,Wetland
162,0,9,U,1.51E+08,0.031513,60,1138.823594,Wetland
162,0,9,U,1.51E+08,0.028864,32,206.6695985,Wetland
162,0,9,U,1.51E+08,0.177831,46,3491.888523,Wetland
162,0,9,C,1.51E+08,0.082296,56,856.394402,Wetland
162,0,9,U,1.51E+08,-0.245211,80,9217.542453,Wetland
162,0,9,D,1.51E+08,-0.195072,62,8076.962464,Wetland
162,0,9,U,1.51E+08,0.015193,80,477.1353216,Wetland
162,0,9,U,1.51E+08,0.165086,66,4652.20929,Wetland
162,0,9,U,1.51E+08,-0.012192,63,9166.38449,Wetland
162,0,9,U,1.51E+08,-0.005056,63,5758.243406,Wetland
162,0,9,U,1.51E+08,0.070546,75,1629.812454,Wetland
162,0,9,D,1.51E+08,-0.163821,88,7018.352337,Wetland
162,0,9,U,1.51E+08,0.110783,80,1734.234247,Wetland
162,0,9,D,1.51E+08,-0.125262,88,8072.288031,Wetland
162,0,9,B,1.51E+08,0.004653,43,3002.1369,Wetland
162,0,9,U,1.51E+08,-0.012192,90,9432.748697,Wetland
162,0,9,C,1.51E+08,0.189398,73,3366.615127,Wetland
162,0,9,B,1.51E+08,-0.13716,69,1411.281035,Wetland
162,0,9,C,1.51E+08,0.148891,87,3031.530583,Wetland
162,0,9,U,1.51E+08,0.05611,59,1527.885024,Wetland
162,0,9,U,1.51E+08,-0.036055,70,3526.469131,Wetland
162,0,9,U,1.51E+08,-0.046419,62,2995.046201,Wetland
162,0,9,U,1.51E+08,0.150024,41,3186.645266,Wetland
162,0,9,C,1.51E+08,0.143908,58,1738.994368,Wetland
162,0,9,U,1.51E+08,0.13281,76,1464.387317,Wetland
162,0,9,C,1.51E+08,0.122638,62,2025.760778,Wetland
162,0,9,U,1.51E+08,0.082296,75,490.1732557,Wetland
162,0,9,C,1.51E+08,0.156517,57,5128.232669,Wetland
162,0,9,C,1.51E+08,0.132281,83,4942.50093,Wetland
162,0,9,U,1.51E+08,-0.071093,62,6270.567978,Wetland
162,0,9,U,1.51E+08,0.059088,52,1602.639755,Wetland
162,0,9,U,1.51E+08,0.119991,74,4414.826196,Wetland
162,0,9,U,1.51E+08,0.156043,82,2148.342559,Wetland
162,0,9,U,1.51E+08,-0.006096,80,725.3571408,Wetland
162,0,9,D,1.51E+08,0.177831,41,3425.298343,Wetland
162,0,9,C,1.51E+08,0.082296,80,799.16844,Wetland
162,0,9,C,1.51E+08,0.159347,70,4837.004751,Wetland
162,0,9,C,1.51E+08,0.110709,39,2700.594033,Wetland
162,0,9,C,1.51E+08,0.122638,31,1647.543007,Wetland
162,0,9,U,1.51E+08,-0.018958,82,4057.099494,Wetland
162,0,9,U,1.51E+08,-0.079013,77,803.3649007,Wetland
162,0,9,D,1.51E+08,0.010353,77,5220.012126,Wetland
175,0,3,C,1.37E+08,-0.33981,79,1559.563246,Wetland
175,0,3,A,1.37E+08,-0.349603,85,1256.62762,Wetland
175,0,3,A,1.37E+08,-0.349603,77,1195.830959,Wetland
175,0,3,U,1.37E+08,-0.171856,55,2566.665331,Wetland
175,0,3,A,1.37E+08,-0.316992,68,1468.991906,Wetland
175,0,3,C,1.37E+08,-0.317524,80,1230.847037,Wetland
175,0,3,U,1.37E+08,-0.36576,75,4932.068813,Wetland
175,0,3,U,1.37E+08,-0.244963,93,550.1508891,Wetland
175,0,3,C,1.37E+08,-0.349255,72,1522.214667,Wetland
175,0,3,U,1.37E+08,-0.206315,68,47.0421055,Wetland
175,0,3,U,1.37E+08,-0.345765,89,950.8538924,Wetland
175,0,3,U,1.37E+08,-0.286099,97,4518.174441,Wetland
175,0,3,A,1.37E+08,-0.323878,80,574.2222431,Wetland
175,0,3,B,1.37E+08,-0.155944,66,731.045945,Wetland
175,0,3,B,1.37E+08,-0.348766,70,5547.130675,Wetland
175,0,3,U,1.37E+08,-0.327151,76,695.6699565,Wetland
175,0,3,U,1.37E+08,-0.279341,88,370.9085944,Wetland
175,0,3,U,1.37E+08,-0.206315,88,198.7145869,Wetland
175,0,3,U,1.37E+08,-0.349255,87,1191.365788,Wetland
175,0,3,A,1.37E+08,-0.316992,70,1324.321693,Wetland
175,0,3,C,1.37E+08,-0.330066,76,2534.521552,Wetland
175,0,3,C,1.37E+08,-0.130749,78,3508.775617,Wetland
175,0,3,U,1.37E+08,-0.054864,66,1159.132845,Wetland
175,0,3,A,1.37E+08,-0.306877,78,960.1617054,Wetland
175,0,3,U,1.37E+08,-0.312523,80,178.4828455,Wetland
175,0,3,U,1.37E+08,-0.20178,78,1540.983472,Wetland
175,0,3,U,1.37E+08,-0.117757,75,2088.923425,Wetland
175,0,3,A,1.37E+08,-0.29419,76,620.0112629,Wetland
175,0,3,C,1.37E+08,-0.246888,81,1423.854788,Wetland
175,0,3,A,1.37E+08,-0.242317,63,301.2275097,Wetland
175,0,3,C,1.37E+08,-0.34942,73,1386.911464,Wetland
175,0,3,A,1.37E+08,-0.323878,82,846.1610369,Wetland
175,0,3,B,1.37E+08,-0.348766,77,5671.645789,Wetland
175,0,3,B,1.37E+08,-0.243977,89,4000.037883,Wetland
175,0,3,A,1.37E+08,-0.306877,66,485.0489427,Wetland
175,0,3,A,1.37E+08,-0.219757,71,279.2802884,Wetland
175,0,3,A,1.37E+08,-0.488973,72,1794.861279,Wetland
175,0,3,U,1.37E+08,-0.206315,96,597.992948,Wetland
175,0,3,A,1.37E+08,-0.279341,72,334.1465768,Wetland
175,0,3,U,1.37E+08,-0.2599,58,2617.761298,Wetland
175,0,3,U,1.37E+08,-0.252984,45,535.3179064,Wetland
175,0,3,U,1.37E+08,-0.227122,99,3386.348495,Wetland
175,0,3,A,1.37E+08,-0.218149,80,3613.920984,Wetland
175,0,3,U,1.37E+08,-0.194427,76,3476.471481,Wetland
175,0,3,U,1.37E+08,-0.319892,80,3263.164624,Wetland
175,0,3,U,1.37E+08,-0.2599,28,2295.393083,Wetland
175,0,3,A,1.37E+08,-0.364361,72,148.387025,Wetland
175,0,2,U,1.21E+08,-0.33981,64,1174.564149,Wetland
175,0,2,U,1.21E+08,-0.374904,92,470.2462103,Wetland
175,0,2,U,1.21E+08,-0.302643,62,3889.174065,Wetland
175,0,2,U,1.21E+08,-0.244963,82,218.1326974,Wetland
175,0,2,U,1.21E+08,-0.345765,90,675.1547998,Wetland
175,0,2,U,1.21E+08,-0.085221,66,4855.318705,Wetland
175,0,2,U,1.21E+08,0.003048,30,5144.387044,Wetland
175,0,2,U,1.21E+08,-0.330066,68,1734.354733,Wetland
175,0,2,U,1.21E+08,-0.252984,31,441.9040262,Wetland
175,0,2,U,1.21E+08,0.169763,71,1948.43741,Wetland
175,0,2,U,1.21E+08,0.254499,83,995.2682581,Wetland
175,0,2,C,1.21E+08,-0.374904,67,152.6059276,Wetland
175,0,2,U,1.21E+08,0.366409,83,745.8891633,Wetland
175,0,2,B,1.21E+08,0.196105,90,514.6856655,Wetland
175,0,2,C,1.21E+08,-0.349603,81,1154.016846,Wetland
175,0,2,B,1.21E+08,-0.042326,85,1476.593146,Wetland
175,0,2,U,1.21E+08,0.066054,60,5288.027892,Wetland
175,0,2,C,1.21E+08,-0.349603,66,1019.906143,Wetland
175,0,2,U,1.21E+08,-0.163836,20,182.4372613,Wetland
175,0,2,C,1.21E+08,-0.279341,88,48.08439913,Wetland
175,0,2,B,1.21E+08,0.308368,72,1047.622377,Wetland
175,0,2,U,1.21E+08,-0.36576,50,5212.006239,Wetland
175,0,2,B,1.21E+08,-0.080898,64,4125.757036,Wetland
175,0,2,U,1.21E+08,-0.319892,93,3391.963987,Wetland
175,0,2,U,1.21E+08,-0.339896,59,1309.055074,Wetland
175,0,2,B,1.21E+08,-0.082973,91,2733.154671,Wetland
175,0,2,U,1.21E+08,-0.349255,93,1372.973076,Wetland
175,0,2,U,1.21E+08,0.322472,69,1458.003728,Wetland
175,0,2,B,1.21E+08,-0.042326,70,1791.332181,Wetland
175,0,2,U,1.21E+08,-0.190434,61,1169.532068,Wetland
175,0,2,U,1.21E+08,0.308368,70,515.7606179,Wetland
175,0,2,U,1.21E+08,-0.010525,85,4975.541586,Wetland
175,0,2,U,1.21E+08,0.38083,54,588.0414684,Wetland
175,0,2,U,1.21E+08,-0.340492,73,1337.362759,Wetland
175,0,2,U,1.21E+08,-0.371446,76,43.68544083,Wetland
175,0,2,U,1.21E+08,-0.319892,88,4142.815466,Wetland
175,0,2,D,1.21E+08,-0.031122,56,568.640971,Wetland
175,0,2,C,1.21E+08,-0.349603,45,887.8137739,Wetland
175,0,2,U,1.21E+08,0.38083,88,665.1554657,Wetland
175,0,2,A,1.21E+08,-0.058925,55,3474.255907,Wetland
175,0,2,B,1.21E+08,-0.088279,78,4085.089499,Wetland
175,0,2,U,1.21E+08,0.381,61,190.774465,Wetland
175,0,2,C,1.21E+08,-0.316992,100,1404.570122,Wetland
175,0,2,U,1.21E+08,0.340729,72,241.5621391,Wetland
175,0,3,C,1.38E+08,-0.117429,71,2038.198383,Wetland
175,0,3,D,1.38E+08,-0.09024,83,2216.302114,Wetland
175,0,3,D,1.38E+08,0.196105,62,450.3442672,Wetland
175,0,3,A,1.38E+08,0.196105,74,545.1217134,Wetland
175,0,3,U,1.38E+08,-0.345765,94,896.1989818,Wetland
175,0,3,D,1.38E+08,-0.048768,79,414.7599299,Wetland
175,0,3,B,1.38E+08,-0.169022,86,2998.007964,Wetland
175,0,3,A,1.38E+08,0.100584,66,2211.099566,Wetland
175,0,3,U,1.38E+08,-0.206315,73,96.6799772,Wetland
175,0,3,U,1.38E+08,-0.117429,73,2028.582127,Wetland
175,0,3,U,1.38E+08,-0.226689,56,1691.636639,Wetland
175,0,3,B,1.38E+08,-0.242317,24,589.5324895,Wetland
175,0,3,U,1.38E+08,-0.20178,79,2448.596713,Wetland
175,0,3,U,1.38E+08,-0.117757,68,2645.199574,Wetland
175,0,3,A,1.38E+08,0.100584,82,1909.842128,Wetland
175,0,3,U,1.38E+08,-0.279553,81,3393.229237,Wetland
175,0,3,D,1.38E+08,-0.103159,64,2585.285564,Wetland
175,0,3,U,1.38E+08,-0.203403,15,2494.245543,Wetland
175,0,3,B,1.38E+08,-0.29419,68,484.3957597,Wetland
175,0,3,U,1.38E+08,-0.127363,78,1515.44414,Wetland
175,0,3,B,1.38E+08,-0.349603,95,1239.584351,Wetland
175,0,3,D,1.38E+08,-0.317524,54,1519.967438,Wetland
175,0,3,D,1.38E+08,-0.085221,62,5027.836852,Wetland
175,0,3,U,1.38E+08,-0.203403,94,2915.65905,Wetland
175,0,3,D,1.38E+08,-0.022673,90,546.7070544,Wetland
175,0,3,U,1.38E+08,-0.206315,97,652.1151852,Wetland
175,0,3,U,1.38E+08,-0.345765,73,1004.170993,Wetland
175,0,3,D,1.38E+08,-0.145711,79,3920.760855,Wetland
175,0,3,U,1.38E+08,-0.054864,72,1244.127726,Wetland
175,0,3,B,1.38E+08,-0.316992,65,1230.742138,Wetland
175,0,3,U,1.38E+08,-0.345765,72,1007.899146,Wetland
175,0,3,U,1.38E+08,-0.244963,74,371.5185705,Wetland
175,0,3,U,1.38E+08,-0.18288,67,2203.182877,Wetland
175,0,3,B,1.38E+08,-0.470285,53,555.5769052,Wetland
175,0,3,U,1.38E+08,-0.206315,98,348.9918991,Wetland
175,0,3,U,1.38E+08,-0.135053,72,755.8024604,Wetland
175,0,3,D,1.38E+08,-0.234696,50,3487.599741,Wetland
175,0,3,D,1.38E+08,-0.340492,75,1172.626004,Wetland
175,0,3,U,1.38E+08,-0.194427,84,3483.711402,Wetland
178,0,2,U,44600000,0.201516,97,2181.493522,Wetland
178,0,2,C,44600000,-0.145711,91,4583.615622,Wetland
178,0,2,C,44600000,0.003371,83,4168.682916,Wetland
178,0,2,A,44600000,0.175213,86,1388.853811,Wetland
178,0,2,U,44600000,0.032773,96,3306.790454,Wetland
178,0,2,U,44600000,0.103323,63,2574.546207,Wetland
178,0,2,U,44600000,0.007377,62,1567.909166,Wetland
178,0,2,A,44600000,-0.17771,76,3678.57514,Wetland
178,0,2,A,44600000,-0.293131,80,3467.456183,Wetland
178,0,2,A,44600000,-0.286437,75,2795.92885,Wetland
178,0,2,A,44600000,-0.293131,49,3441.396695,Wetland
178,0,2,U,44600000,-0.093545,92,2952.469015,Wetland
178,0,2,U,44600000,0.18133,95,1932.271891,Wetland
178,0,2,U,44600000,-0.093545,90,2499.928402,Wetland
178,0,2,U,44600000,-0.024882,70,1697.056637,Wetland
178,0,2,C,44600000,-0.051816,71,3369.712712,Wetland
178,0,2,U,44600000,0.0762,96,1635.146103,Wetland
178,0,2,C,44600000,-0.051816,81,2582.76866,Wetland
178,0,2,C,44600000,-0.051816,93,2819.149804,Wetland
178,0,2,U,44600000,0.201516,83,2268.104201,Wetland
178,0,2,C,44600000,-0.017053,97,3934.945625,Wetland
178,0,2,C,44600000,-0.028065,83,3366.42521,Wetland
178,0,2,U,44600000,-0.051816,92,3012.167539,Wetland
178,0,2,C,44600000,-0.006315,70,4164.089196,Wetland
